programming_experience,java_experience,complexity,MinNameQuality,MinInternalDocumentation,MinExternalDocumentation,MinExternalPopularity,MeanInternalDocumentation,MeanExternalDocumentation,MeanExternalPopularity,MaxNameQuality,MaxInternalDocumentation,Readability,READABILITY.New.Identifiers.words.AVG,READABILITY.New.Abstractness.words.AVG,READABILITY.New.Abstractness.words.MAX,READABILITY.New.Commented.words.AVG,READABILITY.New.Synonym.commented.words.AVG,READABILITY.New.Synonym.commented.words.MAX,READABILITY.New.Comments.readability,READABILITY.New.Number.of.senses.AVG,READABILITY.New.Number.of.senses.MAX,READABILITY.New.Text.Coherence.AVG,READABILITY.New.Text.Coherence.MIN,READABILITY.New.Text.Coherence.MAX,READABILITY.BW.Avg.Assignment,READABILITY.BW.Avg.blank.lines,READABILITY.BW.Avg.commas,READABILITY.BW.Avg.comments,READABILITY.BW.Avg.comparisons,READABILITY.BW.Avg.Identifiers.Length,READABILITY.BW.Avg.conditionals,READABILITY.BW.Avg.indentation.length,READABILITY.BW.Avg.keywords,READABILITY.BW.Avg.line.length,READABILITY.BW.Avg.loops,READABILITY.BW.Avg.number.of.identifiers,READABILITY.BW.Avg.numbers,READABILITY.BW.Avg.operators,READABILITY.BW.Avg.parenthesis,READABILITY.BW.Avg.periods,READABILITY.BW.Max.Identifiers.Length,READABILITY.BW.Max.keywords,READABILITY.BW.Max.line.length,READABILITY.BW.Max.number.of.identifiers,READABILITY.BW.Max.char,READABILITY.BW.Max.words,READABILITY.Posnett.entropy,READABILITY.Posnett.volume,READABILITY.Posnett.lines,READABILITY.Dorn.DFT.Assignments,READABILITY.Dorn.DFT.Comparisons,READABILITY.Dorn.DFT.Conditionals,READABILITY.Dorn.DFT.Indentations,READABILITY.Dorn.DFT.LineLengths,READABILITY.Dorn.DFT.Numbers,READABILITY.Dorn.DFT.Operators,READABILITY.Dorn.Visual.X.Comments,READABILITY.Dorn.Visual.X.Numbers,READABILITY.Dorn.Visual.X.Strings,READABILITY.Dorn.Visual.Y.Strings,READABILITY.Dorn.Visual.X.Literals,READABILITY.Dorn.Areas.Identifiers,READABILITY.Dorn.Areas.Keywords,READABILITY.Dorn.Areas.Strings,READABILITY.Dorn.Areas.Operators,READABILITY.Dorn.Areas.Keywords.Identifiers,READABILITY.Dorn.Areas.Operators.Identifiers,READABILITY.Dorn.align.blocks,KASTO.NestedBlocks,KASTO.NumberOfParameters,KASTO.NumberOfStatements,ABU50
8,5,4,0.5,0,216,0.126903577,0,318,0.126903577,0.833333333,0,0.335892916,0.763636364,4.25,12,0.4,2.596491228,10,100,7,30,0.470810482,0.11785113,1,0.216216216,0.071428571,0.054054054,0.15,0.324324324,4.7,0.088235294,15.05882353,0.823529412,30.97058824,0,1.470588235,0.029411765,0.054054054,0.675675676,0.088235294,29,6,118,10,630,10,3.508225253,971.7834751,42,37,37,37,37,41,37,37,117.952381,118,0,0,0,0.184893784,0.113296617,0,0.077891424,0.612765957,0.421276596,21,4,2,15,1
8,3,4,0.916666667,1,7,0.000540833,1,545.3636364,0.000540833,1,1,0.479301035,0.758928571,5.341176471,11,4.607142857,5.925,17,100,6.928571429,30,0.562913117,0.149071198,0.933333333,0.171428571,0.01754386,0.085714286,0.37037037,0.028571429,7.813333333,0.117647059,12.94117647,0.470588235,38.58823529,0,2.205882353,0,0.285714286,0.857142857,0.117647059,22,3,92,9,795,29,4.183918218,944.48167,57,35,35,35,35,54,1,35,91.96491228,0,91.98245614,55.95698925,0,0.194199243,0.03320723,0.071458596,0.039932745,0.170995671,0.205627706,50,2.833333333,2,19,0
8,5,4,0.916666667,1,7,0.000540833,1,545.3636364,0.000540833,1,1,0.479301035,0.758928571,5.341176471,11,4.607142857,5.925,17,100,6.928571429,30,0.562913117,0.149071198,0.933333333,0.171428571,0.01754386,0.085714286,0.37037037,0.028571429,7.813333333,0.117647059,12.94117647,0.470588235,38.58823529,0,2.205882353,0,0.285714286,0.857142857,0.117647059,22,3,92,9,795,29,4.183918218,944.48167,57,35,35,35,35,54,1,35,91.96491228,0,91.98245614,55.95698925,0,0.194199243,0.03320723,0.071458596,0.039932745,0.170995671,0.205627706,50,2.833333333,2,19,1
8,7,4,0.75,0,0,0.000166586,0.80952381,1032.666667,0.180915355,1,1,0.243095979,0.948387097,5.428571429,11,1.787096774,6.613065327,24,100,7.283870968,45,0.662238766,0.23570226,0.9258201,0.075,0.176470588,0.175,0.225,0.5,8.75257732,0.096774194,12.51612903,0.483870968,49.35483871,0.096774194,3.129032258,0,0.175,0.9,0.580645161,20,2,86,7,586,20,4.395732997,1529.884664,51,39,38,40,38,46,1,40,85.96078431,0,86,49.89655172,0,0.401911469,0.027162978,0.038229376,0.075955734,0.067584481,0.188986233,50,2.666666667,3,18,1
8,7,5,0.51754386,0,10,0.006267448,0.433575,84.5,0.089445944,0.730769231,1,0.25751695,0.594594595,3.8125,9,3.648648649,6.666666667,27,97.875,7.256756757,45,0.512342091,0.149071198,0.930949336,0.166666667,0.023809524,0.083333333,0.820512821,0.125,9.5,0.142857143,0,0.571428571,25.52380952,0.047619048,1.904761905,0,0,0.708333333,0.19047619,35,3,102,5,834,93,4.941086244,602.3153878,126,24,23,24,24,126,1,1,102.9761905,0,0,0,0,0.067340067,0.009392167,0,0.010809853,0.139473684,0.160526316,126,3,2,12,1
8,7,4,0.75,0,138,0,0.5,138,0,0.833333333,1,0.571676016,0.56,6.704545455,12,0.22,3.547945205,11,100,4,37,0.589757105,0.365148372,1,0.192307692,0.133333333,0.192307692,0.043478261,0.153846154,4.104166667,0.181818182,0,0.636363636,18.18181818,0.045454545,2.181818182,0.181818182,0.307692308,0.576923077,0.227272727,10,2,104,13,74,6,4.742422788,765.709074,30,26,26,25,26,30,26,26,63.83333333,64,0,0,0,0.353982301,0.10619469,0,0.143362832,0.3,0.405,11,2.5,1,18,1
8,7,2,0.5,0,388,0,0.5,1479.25,0,1,1,0.23838903,0.786982249,4.447368421,12,0.165680473,7.40625,31,100,6.591715976,37,0,1,0,0.56,0.142857143,0.34,0.023255814,0,6.80620155,0,0.19047619,0.166666667,32.71428571,0,3.071428571,0.952380952,0.34,0.7,0.595238095,22,3,83,7,170,28,5.071778572,1860.670538,56,48,1,1,50,31,50,50,85,84.98214286,84.98214286,54.96511628,0,0.495527728,0.016696482,0.157423971,0.1019678,0.033694344,0.205776173,50,1,0,34,1
8,5,2,0.666666667,0,0.005021415,0.004173861,0.597434483,0.005021415,0.004173861,1,1,0.504893064,0.776785714,5.825842697,10,0.200892857,6.121338912,34,100,8.348214286,45,0,1,0,0,0.027027027,1.090909091,0.085714286,0,10.13740458,0,0,0.375,55.4375,0,4.09375,0.09375,0,1.484848485,0.78125,22,1,102,7,152,38,5.294405323,1839.406032,37,1,1,1,1,37,33,1,104,0,103.8378378,35.92380952,0,0.547076313,0.020317146,0.164023786,0.086719524,0.037137681,0.158514493,312,1,0,29,1
8,5,4,0.238095238,0,0.115344853,0.016815234,0.5814,0.277174716,0.030481282,0.75,1,0.322193861,0.827956989,4.215189873,10,0,1.758333333,8,0,12.05376344,45,0.432031389,0.190692518,0.872278376,0.2,0.066666667,0,0.034482759,0,9.379310345,0.035714286,0,0.642857143,28.17857143,0,2.071428571,0.035714286,0.066666667,0.9,0.5,20,3,93,7,79,8,4.801703655,986.4507295,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258929,0.107142857,0,0.1015625,0.176146789,0.166972477,21,3,1,17,1
8,3,4,0.5,1,0,0,1,918.3333333,0.170606495,0.75,1,0.694329858,0.793103448,5.611111111,10,0.25862069,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,12,5,64,5,403,6,3.848860757,603.9395514,35,30,1,1,30,30,1,30,73.82857143,0,0,0,0,0.256550218,0.097161572,0,0.063318777,0.378723404,0.246808511,3,2.5,2,16,1
8,5,4,0.5,1,0,0,1,918.3333333,0.170606495,0.75,1,0.694329858,0.793103448,5.611111111,10,0.25862069,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,12,5,64,5,403,6,3.848860757,603.9395514,35,30,1,1,30,30,1,30,73.82857143,0,0,0,0,0.256550218,0.097161572,0,0.063318777,0.378723404,0.246808511,3,2.5,2,16,1
8,3,5,1,1,17,0.000252794,1,715.2272727,0.218853435,1,1,0.184699863,0.7265625,5.553398058,12,1.1015625,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,16,2,89,8,1167,15,3.827446245,1852.324932,70,51,52,51,52,65,52,52,102.9857143,103,103,69,103,0.245461422,0.034795764,0.001134644,0.066565809,0.141756549,0.271186441,35,4.5,1,31,0
8,3,5,1,1,17,0.000252794,1,715.2272727,0.218853435,1,1,0.184699863,0.7265625,5.553398058,12,1.1015625,3.731343284,16,100,9.8125,37,0.316712158,0.079056942,0.984250984,0.173076923,0.057142857,0.057692308,0.186440678,0.192307692,7.120879121,0.125,19.58333333,0.5,40.5,0.041666667,1.895833333,0.083333333,0.038461538,1,0.5,16,2,89,8,1167,15,3.827446245,1852.324932,70,51,52,51,52,65,52,52,102.9857143,103,103,69,103,0.245461422,0.034795764,0.001134644,0.066565809,0.141756549,0.271186441,35,4.5,1,31,0
8,3,2,0.78125,1,138,0,1,689.25,0,0.875,1,0.539273679,0.838095238,5.488636364,10,1.714285714,3.239726027,16,100,6.723809524,37,0,1,0,0.1875,0.133333333,0.09375,0.315789474,0,10.27272727,0,10,0.461538462,38.84615385,0,2.115384615,0.192307692,0.5,0.28125,0.269230769,21,5,118,9,415,12,4.405288043,622.3752045,45,32,1,1,32,40,32,32,117.9777778,117.9555556,117.9777778,43.92436975,0,0.331737346,0.036935705,0.073871409,0.039671683,0.111340206,0.119587629,21,1,4,8,0
8,2,3,0.75,0.5,0,0,0.5,234.9393939,0.006295344,0.75,0.5,0.361793697,0.847222222,5.3125,11,0,2.585106383,14,0,4.819444444,45,0.522544307,0.142857143,1,0.066666667,0,0.2,0.02173913,0.177777778,9.333333333,0,0,0.666666667,27.08888889,0,2.066666667,0.044444444,0.022222222,1.088888889,0.333333333,22,3,96,7,153,13,4.923989992,1698.504973,45,45,45,1,45,34,45,45,0,0,100.9777778,43.89215686,0,0.57122905,0.091480447,0.028631285,0.108938547,0.160146699,0.190709046,75,6.4,0,21,0
8,2,2,0.75,0,2363,0.010923062,0.25,3635.333333,0.026598577,1,1,0.543387294,0.827338129,3.698275862,12,0.446043165,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,33,3,89,10,105,14,4.7742856,1128.663069,32,29,1,1,29,32,29,1,91,0,90.96875,30.92391304,0,0.566884939,0.031805426,0.145930776,0.110383536,0.056105611,0.194719472,33,1,0,23,0
8,2,3,0.875,0,31,0.005374101,0.1912625,1208.125,0.005374101,1,0.647575,0.654066205,0.845238095,5.095890411,10,0.178571429,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,51,3,84,7,73,7,4.852884667,735.9083149,34,33,1,33,33,31,1,1,85,0,84.94117647,32.52325581,0,0.561983471,0.097796143,0.063360882,0.099173554,0.174019608,0.176470588,22,3.333333333,0,10,0
8,2,3,0.5,0.17295,18,0.000101187,0.516135,619.0769231,0.103260322,0.9375,1,0.624509215,0.797979798,5.590361446,10,0.050505051,1.959677419,9,100,5.323232323,45,0.693351121,0.414039336,1,0.096774194,0.147058824,0.064516129,0.037037037,0,10.16981132,0,0,0.730769231,28.69230769,0,2.038461538,0,0,0.967741935,0.384615385,32,3,66,6,89,8,4.984285075,879.0548903,34,30,1,1,30,33,1,1,0,0,97.94117647,32.88888889,0,0.526804124,0.089690722,0.150515464,0.090721649,0.170254403,0.17221135,25,4,0,13,0
8,7,4,0.888888889,0,81,0.101894477,0.425603571,4231.5,0.129986616,1,1,0.3075656,0.831325301,5.210526316,10,0,1.713043478,8,0,7.126506024,45,0.371606558,0.175411604,0.74023321,0.23255814,0,0.23255814,0.022727273,0.093023256,8.796116505,0.069767442,8.744186047,0.488372093,37.58139535,0,2.395348837,0.069767442,0.069767442,0.930232558,0.604651163,25,3,122,9,443,11,4.670659027,1828.019148,43,43,43,43,41,42,43,43,0,121.7209302,122,41.87804878,0,0.516089109,0.047029703,0.056311881,0.100866337,0.091127098,0.195443645,53,3,2,27,1
8,7,5,1,0,0,0,0,213.0714286,0.057022413,1,0,0.211272925,0.787234043,5.868613139,12,0,3.558139535,11,0,6.035460993,45,0.689483761,0.288675135,1,0.333333333,0,0.155555556,0.02173913,0.266666667,5.196261682,0.177777778,9.777777778,0.555555556,31.11111111,0.044444444,2.377777778,0.155555556,0.133333333,1.022222222,0.488888889,17,4,102,8,546,13,4.12564463,1884.2981,45,44,44,45,45,44,45,45,0,101.7555556,0,0,102,0.397142857,0.062142857,0,0.140714286,0.15647482,0.354316547,24,5.333333333,3,33,0
8,7,4,0.75,0,10214,0.167139076,0,10214,0.167139076,1,0,0.456376851,0.9296875,4.671875,10,0.1015625,0.299435028,3,100,12.0859375,45,0.420059672,0.182574186,0.707106781,0.321428571,0.096774194,0,0.038461538,0.321428571,13.39130435,0.16,10.72,0.8,46.52,0,1.84,0.28,0.142857143,0.821428571,0.36,35,3,98,5,367,11,4.441450437,974.7751918,31,28,28,28,28,30,27,28,98,97.80645161,0,0,0,0.457375834,0.065974796,0,0.080059303,0.144246353,0.175040519,44,2.333333333,1,16,1
9,7,4,1,0.5,0.136095112,0,0.5,0.136095112,0,1,0.5,0.772827685,0.972222222,4.542857143,8,2.388888889,4.953488372,15,100,9.555555556,37,0.902948627,0.856348839,0.966091783,0.166666667,0,0.083333333,0.333333333,0.166666667,9.75,0.166666667,0.25,0.333333333,27.75,0,2,0,0,0.833333333,0.583333333,24,1,91,6,235,20,4.901690841,299.5579126,49,12,12,12,12,34,1,1,98.95918367,0,98.91836735,47.83,0,0.089442139,0.007376671,0.022591056,0.017980636,0.082474227,0.201030928,52,3,1,5,1
10,10,3,0.885668277,0.5,0,3.42E-05,0.5,921.5,3.42E-05,0.885668277,0.5,0.448144674,0.814814815,6.409090909,10,2.530864198,3.480263158,20,100,6.12345679,45,0.735036212,0.48507125,1,0.65625,0,0.0625,0.304347826,0.28125,9.318181818,0.28125,10.25,1.03125,34.3125,0,1.375,0.8125,0,0.75,0.40625,25,2,77,6,730,14,4.351599063,965.6186625,45,31,32,32,1,45,32,1,113.3555556,114.2222222,0,0,0,0.216374269,0.056042885,0,0.052631579,0.259009009,0.243243243,32,2.454545455,3,23,0
10,10,4,0.078947368,1,0,0,1,840,0.121918736,0.078947368,1,0.335016221,0.630769231,4.47311828,11,0.007692308,2.473933649,20,100,8.392307692,45,0.352528938,0.114707867,0.983738754,0.090909091,0.160714286,0.127272727,0.021276596,0.090909091,6.142857143,0.02173913,9.391304348,0.782608696,31.95652174,0.02173913,2.130434783,0.043478261,0.090909091,0.709090909,0.717391304,29,3,105,12,522,14,4.37347151,1879.341322,56,55,55,55,44,55,55,55,105,102.625,105,55,105,0.398675497,0.12384106,0.001986755,0.104635762,0.310631229,0.262458472,33,4.1,0,18,0
10,10,4,0.5,0,216,0.126903577,0,318,0.126903577,0.833333333,0,0.335892916,0.763636364,4.25,12,0.4,2.596491228,10,100,7,30,0.470810482,0.11785113,1,0.216216216,0.071428571,0.054054054,0.15,0.324324324,4.7,0.088235294,15.05882353,0.823529412,30.97058824,0,1.470588235,0.029411765,0.054054054,0.675675676,0.088235294,29,6,118,10,630,10,3.508225253,971.7834751,42,37,37,37,37,41,37,37,117.952381,118,0,0,0,0.184893784,0.113296617,0,0.077891424,0.612765957,0.421276596,21,4,2,15,1
10,10,4,0.916666667,1,7,0.000540833,1,545.3636364,0.000540833,1,1,0.479301035,0.758928571,5.341176471,11,4.607142857,5.925,17,100,6.928571429,30,0.562913117,0.149071198,0.933333333,0.171428571,0.01754386,0.085714286,0.37037037,0.028571429,7.813333333,0.117647059,12.94117647,0.470588235,38.58823529,0,2.205882353,0,0.285714286,0.857142857,0.117647059,22,3,92,9,795,29,4.183918218,944.48167,57,35,35,35,35,54,1,35,91.96491228,0,91.98245614,55.95698925,0,0.194199243,0.03320723,0.071458596,0.039932745,0.170995671,0.205627706,50,2.833333333,2,19,1
10,7,3,1,0,1843,0,0.276135833,1843,0,1,0.833333333,0.292099744,0.744186047,4.056603774,9,0,1.074712644,10,0,9.124031008,37,0.396418915,0.125988158,0.742307489,0.117647059,0.117647059,0.029411765,0.032258065,0.029411765,9.615384615,0.066666667,11.06666667,0.666666667,40.73333333,0,2.166666667,0,0,1.176470588,0.7,31,2,88,6,375,8,4.256586399,1219.544534,34,33,34,34,1,33,1,1,0,0,0,0,0,0.511456628,0.078559738,0,0.103109656,0.1536,0.2016,57,2.8,0,17,0
10,2,3,0.916666667,0,0,0,0.333333333,3145.782609,0.05360382,1,1,0.284983337,0.808259587,4.099071207,10,0.569321534,2.216080402,18,100,10.24188791,52,0.329240971,0.188982237,0.606091527,0.192982456,0.136363636,0.245614035,0.020408163,0.035087719,11.20422535,0.041666667,12.5,0.333333333,52.95833333,0,2.958333333,0.083333333,0.105263158,0.877192982,0.958333333,29,2,86,6,746,28,4.577846152,2383.069903,66,57,57,57,57,66,57,57,83.63636364,0,0,0,0,0.526228967,0.021774992,0,0.069943913,0.04137931,0.132915361,118,2.333333333,2,29,1
10,2,5,0.5,0,1,0,0,1980.166667,0.207777565,0.916666667,0,0.308735877,0.871794872,4.774774775,9,0,2.079754601,10,0,6.974358974,37,0.436069397,0.113960576,0.872871561,0.15625,0.0625,0.1875,0.032258065,0.03125,7.736111111,0.1,11.73333333,0.666666667,39.36666667,0,2.4,0,0.0625,1.125,0.466666667,18,3,101,12,423,16,4.171073509,1109.20479,32,32,32,32,32,28,1,32,0,0,101,30.83333333,0,0.401354784,0.067739204,0.088907705,0.094834886,0.168776371,0.23628692,22,3,0,16,1
10,2,4,0.833333333,0,0,0.00015974,0.555555556,0.004690803,0.277836217,1,1,0.258783221,0.897777778,4.714285714,12,0.035555556,2.111888112,14,100,7.475555556,45,0.541440322,0.096225045,0.949546915,0.243243243,0.052631579,0.513513514,0.027777778,0.243243243,10.28947368,0.142857143,14.97142857,0.714285714,59.77142857,0.057142857,3.257142857,0.085714286,0,1.189189189,0.771428571,22,3,125,9,637,18,4.484444409,2058.32621,38,37,37,37,37,33,37,1,120,119.7368421,0,0,0,0.553824363,0.047686497,0,0.085930123,0.086104007,0.155157715,32,3.5,5,23,0
10,2,3,0.5,0,0.001849894,0.000810109,0.375,0.001849894,0.000810109,0.875,1,0.527288437,0.795918367,4.582278481,10,0.479591837,1.937062937,8,100,9.642857143,45,0.593157773,0.316227766,1,0.222222222,0,0.259259259,0.035714286,0.074074074,9.2,0.148148148,9.185185185,0.62962963,38.44444444,0,2.222222222,0.111111111,0.037037037,1.074074074,0.62962963,22,3,119,8,315,12,4.402711552,1072.40958,31,26,27,27,1,28,25,27,118.9677419,119,0,0,0,0.480417755,0.064403829,0,0.098346388,0.134057971,0.204710145,22,2,2,17,0
10,2,5,0.5,0,0,0.000235046,0.125,0.007447626,0.012518701,0.75,0.5,0.133943856,0.822147651,5.261044177,11,0,3.882513661,24,0,7.372483221,38,0.266554252,0.074535599,0.778498944,0.244897959,0.020408163,0.244897959,0.020408163,0,8.457446809,0.083333333,9.125,0.479166667,51.41666667,0.041666667,3.916666667,0,0,1.142857143,0.979166667,28,2,161,17,559,16,4.86697493,2275.889077,49,49,1,49,49,48,1,1,0,0,160.9795918,47.91975309,0,0.51734104,0.036746491,0.178364988,0.082163501,0.071029529,0.158818835,110,2.5,1,31,1
10,2,7,0.75,1,0,0,1,0.001849894,0.061222559,0.75,1,0.327948004,0.838709677,4.687179487,11,0.032258065,4.180379747,25,100,6.612903226,44,0.411582867,0.068041382,0.881917104,0.188405797,0,0.072463768,0.014285714,0.101449275,7.917197452,0.072463768,13.01449275,0.434782609,38.2173913,0.043478261,2.275362319,0.028985507,0.072463768,0.869565217,0.594202899,30,3,100,13,1021,17,4.065431924,2537.665601,70,69,69,69,69,55,69,69,100,98.94285714,99.95714286,68.87128713,0,0.410558299,0.042916825,0.08355488,0.088492214,0.10453284,0.215541166,60,3.4,0,44,0
10,2,7,0.75,1,0,0,1,0.001849894,0.061222559,0.75,1,0.327948004,0.838709677,4.687179487,11,0.032258065,4.180379747,25,100,6.612903226,44,0.411582867,0.068041382,0.881917104,0.188405797,0,0.072463768,0.014285714,0.101449275,7.917197452,0.072463768,13.01449275,0.434782609,38.2173913,0.043478261,2.275362319,0.028985507,0.072463768,0.869565217,0.594202899,30,3,100,13,1021,17,4.065431924,2537.665601,70,69,69,69,69,55,69,69,100,98.94285714,99.95714286,68.87128713,0,0.410558299,0.042916825,0.08355488,0.088492214,0.10453284,0.215541166,60,3.4,0,44,1
10,2,4,0.75,0,0,0.000372806,0,0.003303383,0.002132878,1,0,0.53469938,0.842975207,4.311320755,10,0.388429752,1.950617284,12,100,10.70247934,37,0.370654145,0.097590007,0.866666667,0.117647059,0.175,0.088235294,0.205882353,0,8.455882353,0.148148148,9.62962963,0.555555556,40,0,2.518518519,0.037037037,0.117647059,0.970588235,0.481481481,21,2,95,9,377,11,4.486087257,1015.894114,40,34,1,34,29,34,34,34,93.4,96,95.95,38.79381443,0,0.365103766,0.044581091,0.100691776,0.082244427,0.122105263,0.225263158,29,2,1,15,1
10,10,4,0.238095238,0,0.115344853,0.016815234,0.5814,0.277174716,0.030481282,0.75,1,0.322193861,0.827956989,4.215189873,10,0,1.758333333,8,0,12.05376344,45,0.432031389,0.190692518,0.872278376,0.2,0.066666667,0,0.034482759,0,9.379310345,0.035714286,0,0.642857143,28.17857143,0,2.071428571,0.035714286,0.066666667,0.9,0.5,20,3,93,7,79,8,4.801703655,986.4507295,30,30,1,30,30,30,30,30,0,0,0,0,0,0.608258929,0.107142857,0,0.1015625,0.176146789,0.166972477,21,3,1,17,1
10,10,4,0.5,1,0,0,1,918.3333333,0.170606495,0.75,1,0.694329858,0.793103448,5.611111111,10,0.25862069,1.739583333,12,100,7.775862069,37,0.495496901,0.166666667,0.87988269,0.033333333,0.2,0.033333333,0.115384615,0,6.714285714,0,15.13043478,0.826086957,32.95652174,0,1.52173913,0,0.066666667,0.5,0.391304348,12,5,64,5,403,6,3.848860757,603.9395514,35,30,1,1,30,30,1,30,73.82857143,0,0,0,0,0.256550218,0.097161572,0,0.063318777,0.378723404,0.246808511,3,2.5,2,16,1
10,2,3,0.162860577,0.1831,1843,0,0.553744318,1843,0,1,1,0.631089926,0.861702128,3.94047619,10,0.010638298,0.622047244,5,100,9.755319149,37,0.466578141,0.213200716,0.978019294,0.03125,0.029411765,0.125,0.088235294,0,9.682926829,0.064516129,12.64516129,0.193548387,31.16129032,0,1.322580645,0,0.34375,0.875,0.35483871,27,1,112,8,432,11,4.163395899,804.2346001,34,32,1,32,32,34,1,32,112,0,111.9705882,32.94690265,0,0.359698682,0.026365348,0.04613936,0.084745763,0.073298429,0.235602094,7,2,1,6,1
10,2,3,0.75,0.5,0,0,0.5,234.9393939,0.006295344,0.75,0.5,0.361793697,0.847222222,5.3125,11,0,2.585106383,14,0,4.819444444,45,0.522544307,0.142857143,1,0.066666667,0,0.2,0.02173913,0.177777778,9.333333333,0,0,0.666666667,27.08888889,0,2.066666667,0.044444444,0.022222222,1.088888889,0.333333333,22,3,96,7,153,13,4.923989992,1698.504973,45,45,45,1,45,34,45,45,0,0,100.9777778,43.89215686,0,0.57122905,0.091480447,0.028631285,0.108938547,0.160146699,0.190709046,75,6.4,0,21,1
10,2,3,0.75,0.5,0,0,0.5,234.9393939,0.006295344,0.75,0.5,0.361793697,0.847222222,5.3125,11,0,2.585106383,14,0,4.819444444,45,0.522544307,0.142857143,1,0.066666667,0,0.2,0.02173913,0.177777778,9.333333333,0,0,0.666666667,27.08888889,0,2.066666667,0.044444444,0.022222222,1.088888889,0.333333333,22,3,96,7,153,13,4.923989992,1698.504973,45,45,45,1,45,34,45,45,0,0,100.9777778,43.89215686,0,0.57122905,0.091480447,0.028631285,0.108938547,0.160146699,0.190709046,75,6.4,0,21,1
10,2,2,0.9375,0.9,1,0,0.9,621.75,0.024060233,0.9375,0.9,0.314037114,0.98245614,4.686390533,8,0,11.39428571,24,0,5.368421053,57,0,1,0,0.322580645,0.290322581,0.612903226,0.043478261,0,8,0,0,0.181818182,59.77272727,0,5.636363636,1.136363636,0,1,0.818181818,22,3,87,9,182,28,4.595856079,1283.110025,31,22,1,1,22,22,31,1,0,0,88.96774194,25.51111111,0,0.433948339,0.01402214,0.392619926,0.095202952,0.032312925,0.219387755,84,1,0,19,1
10,2,2,0.75,0,2363,0.010923062,0.25,3635.333333,0.026598577,1,1,0.543387294,0.827338129,3.698275862,12,0.446043165,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,33,3,89,10,105,14,4.7742856,1128.663069,32,29,1,1,29,32,29,1,91,0,90.96875,30.92391304,0,0.566884939,0.031805426,0.145930776,0.110383536,0.056105611,0.194719472,33,1,0,23,0
10,7,2,0.75,0,2363,0.010923062,0.25,3635.333333,0.026598577,1,1,0.543387294,0.827338129,3.698275862,12,0.446043165,8.671232877,29,100,10.74820144,41,0,1,0,0.310344828,0.1875,0.275862069,0.041666667,0,6.912621359,0,0,0.304347826,41.60869565,0,4.47826087,1.130434783,0,1,0.826086957,33,3,89,10,105,14,4.7742856,1128.663069,32,29,1,1,29,32,29,1,91,0,90.96875,30.92391304,0,0.566884939,0.031805426,0.145930776,0.110383536,0.056105611,0.194719472,33,1,0,23,1
10,2,3,0.875,0,31,0.005374101,0.1912625,1208.125,0.005374101,1,0.647575,0.654066205,0.845238095,5.095890411,10,0.178571429,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,51,3,84,7,73,7,4.852884667,735.9083149,34,33,1,33,33,31,1,1,85,0,84.94117647,32.52325581,0,0.561983471,0.097796143,0.063360882,0.099173554,0.174019608,0.176470588,22,3.333333333,0,10,1
10,7,3,0.875,0,31,0.005374101,0.1912625,1208.125,0.005374101,1,0.647575,0.654066205,0.845238095,5.095890411,10,0.178571429,1.892156863,10,100,11.75,45,0.427113299,0.226455407,0.707106781,0.060606061,0.235294118,0.060606061,0.038461538,0,8.980769231,0.04,0,0.52,25.28,0,2.08,0.16,0,0.666666667,0.28,51,3,84,7,73,7,4.852884667,735.9083149,34,33,1,33,33,31,1,1,85,0,84.94117647,32.52325581,0,0.561983471,0.097796143,0.063360882,0.099173554,0.174019608,0.176470588,22,3.333333333,0,10,0
